t [s]	η [m]
168.375	-0.7154217
168.5	-0.49449316
168.625	-0.29631796
168.75	-0.11982401
168.875	0.036223825
169.0	0.17283201
169.125	0.2906175
169.25	0.38984397
169.375	0.47068554
169.5	0.53361964
169.625	0.57987654
169.75	0.6118538
169.875	0.63336766
170.0	0.64969164
170.125	0.66732395
170.25	0.6935136
170.375	0.7354876
170.5	0.79965824
170.625	0.8907271
170.75	1.0109284
170.875	1.1595006
171.0	1.3324782
171.125	1.5228842
171.25	1.721244
171.375	1.9164546
171.5	2.0969079
171.625	2.2516677
171.75	2.3716042
171.875	2.4503472
172.0	2.4849033
172.125	2.4758773
172.25	2.4273314
172.375	2.346139
172.5	2.2411304
172.625	2.1220193
172.75	1.9982302
172.875	1.8778682
173.0	1.7668935
173.125	1.6685894
173.25	1.5833917
173.375	1.5091362
173.5	1.4414864
173.625	1.3747069
173.75	1.3024852
173.875	1.218711
174.0	1.1182295
174.125	0.9972822
174.25	0.85381037
174.375	0.6874314
174.5	0.49922448
174.625	0.29137725
174.75	0.06675227
174.875	-0.17153755
175.0	-0.4204534
175.125	-0.6772094
175.25	-0.93928176
175.375	-1.2042962
175.5	-1.4697257
175.625	-1.7326483
175.75	-1.9894022
175.875	-2.235439
176.0	-2.4652605
176.125	-2.672556
176.25	-2.8505437
176.375	-2.9923868
176.5	-3.091763
176.625	-3.1434553
176.75	-3.1438496
176.875	-3.0912743
177.0	-2.98624
177.125	-2.831363
177.25	-2.6311753
177.375	-2.3916981
177.5	-2.1198924
177.625	-1.8231298
177.75	-1.5087134
177.875	-1.1833719
178.0	-0.853109
178.125	-0.52308
178.25	-0.1977099
178.375	0.119047254
178.5	0.42340696
178.625	0.7114359
178.75	0.97878754
178.875	1.2206017
179.0	1.4315641
179.125	1.6061677
179.25	1.7391392
179.375	1.825988
179.5	1.8636227
179.625	1.8509464
179.75	1.7892983
179.875	1.6827617
180.0	1.5381808
180.125	1.3649313
180.25	1.1744373
180.375	0.9794425
180.5	0.79313064
180.625	0.62816286
180.75	0.4957511
180.875	0.40479732
181.0	0.36126378
181.125	0.3677223
181.25	0.4232201
181.375	0.52338415
181.5	0.6607653
181.625	0.82544726
181.75	1.0057194
181.875	1.1889105
182.0	1.3621917
182.125	1.5134043
182.25	1.631754
182.375	1.7084178
182.5	1.7369882
182.625	1.7137954
182.75	1.6380315
182.875	1.5117251
183.0	1.339562
183.125	1.1285527
183.25	0.8875726
183.375	0.62676615
183.5	0.35691324
183.625	0.08868366
183.75	-0.16807844
183.875	-0.40501517
184.0	-0.6158557
184.125	-0.7968441
184.25	-0.9469672
184.375	-1.0679674
184.5	-1.1641104
184.625	-1.2416967
184.75	-1.3084072
184.875	-1.3724306
185.0	-1.4416314
185.125	-1.5225706
185.25	-1.6197845
185.375	-1.7351406
185.5	-1.867491
185.625	-2.0126061
185.75	-2.1634398
185.875	-2.3106794
186.0	-2.4434927
186.125	-2.5505238
186.25	-2.6208932
186.375	-2.6452057
186.5	-2.6164224
186.625	-2.5305717
186.75	-2.3870888
186.875	-2.1889594
187.0	-1.9425197
187.125	-1.6569906
187.25	-1.3437443
187.375	-1.0155096
187.5	-0.68541664
187.625	-0.36611018
187.75	-0.068910524
187.875	0.19683702
188.0	0.4242667
188.125	0.60926116
188.25	0.7505148
188.375	0.84938955
188.5	0.90961367
188.625	0.93684125
188.75	0.9381328
188.875	0.92137885
189.0	0.8947369
189.125	0.8660942
189.25	0.8425958
189.375	0.8302603
189.5	0.8337195
189.625	0.85603166
189.75	0.8986577
189.875	0.961525
190.0	1.0431846
190.125	1.1410873
190.25	1.251898
190.375	1.3718162
190.5	1.4969606
190.625	1.6236743
190.75	1.748753
190.875	1.8695991
191.0	1.9843132
191.125	2.091587
191.25	2.1905813
191.375	2.2806637
191.5	2.3611343
191.625	2.4309301
191.75	2.4884174
191.875	2.5311635
192.0	2.5559583
192.125	2.558843
192.25	2.5353951
192.375	2.4810076
192.5	2.3913534
192.625	2.2628453
192.75	2.0930767
192.875	1.8812205
193.0	1.6282738
193.125	1.3371805
193.25	1.0127671
193.375	0.6615178
193.5	0.29119188
193.625	-0.089639485
193.75	-0.47212735
193.875	-0.8476647
194.0	-1.2083648
194.125	-1.5473939
194.25	-1.8592304
194.375	-2.1397626
194.5	-2.3862092
194.625	-2.5970266
194.75	-2.771647
194.875	-2.9102623
195.0	-3.0135963
195.125	-3.0827086
195.25	-3.1189034
195.375	-3.1236858
195.5	-3.098785
195.625	-3.0462005
195.75	-2.968314
195.875	-2.8679373
196.0	-2.7483046
196.125	-2.6130254
196.25	-2.4659142
196.375	-2.3108656
196.5	-2.1515281
196.625	-1.9910734
196.75	-1.8320154
196.875	-1.6759785
197.0	-1.5236754
197.125	-1.3749053
197.25	-1.2287573
197.375	-1.0837705
197.5	-0.9382845
197.625	-0.79072857
197.75	-0.6399202
197.875	-0.48527655
198.0	-0.32695302
198.125	-0.16584046
198.25	-0.0034583362
198.375	0.1582502
198.5	0.3171984
198.625	0.4714633
198.75	0.619563
198.875	0.76068246
199.0	0.89480126
199.125	1.0226972
199.25	1.1458464
199.375	1.2662041
199.5	1.3859117
199.625	1.5069867
199.75	1.6309736
199.875	1.7586769
200.0	1.8899497
200.125	2.0235977
200.25	2.1573458
200.375	2.2879674
200.5	2.4113815
200.625	2.5229645
200.75	2.6177208
200.875	2.69059
201.0	2.736664
201.125	2.7513976
201.25	2.7308314
201.375	2.671745
201.5	2.5718243
201.625	2.4298537
201.75	2.2458289
201.875	2.0212047
202.0	1.7589285
202.125	1.4636288
202.25	1.1416156
202.375	0.80075747
202.5	0.45036292
202.625	0.100777924
202.75	-0.23705885
202.875	-0.5522334
203.0	-0.83450854
203.125	-1.0750172
203.25	-1.2669193
203.375	-1.4059205
203.5	-1.4906547
203.625	-1.5227818
203.75	-1.5069137
203.875	-1.4502624
204.0	-1.3620507
204.125	-1.2528269
204.25	-1.1336521
204.375	-1.0152597
204.5	-0.9074051
204.625	-0.81819105
204.75	-0.75374573
204.875	-0.7179981
205.0	-0.71272695
205.125	-0.7377533
205.25	-0.7912478
205.375	-0.8701055
205.5	-0.97031796
205.625	-1.0872753
205.75	-1.2159773
205.875	-1.351158
206.0	-1.4872769
206.125	-1.6185174
206.25	-1.7387155
206.375	-1.8413947
206.5	-1.9198551
206.625	-1.9674222
206.75	-1.977783
206.875	-1.9454958
207.0	-1.8665347
207.125	-1.7388331
207.25	-1.5627619
207.375	-1.3414222
207.5	-1.0807364
207.625	-0.7892522
207.75	-0.47766358
207.875	-0.15807167
208.0	0.15693004
208.125	0.45528096
208.25	0.7264643
208.375	0.96238047
208.5	1.1580056
208.625	1.3117008
208.75	1.4251977
208.875	1.5031999
209.0	1.5527049
209.125	1.5820521
209.25	1.5998695
209.375	1.6140653
209.5	1.6308614
209.625	1.6541661
209.75	1.6851611
209.875	1.7223071
210.0	1.7616462
210.125	1.7973857
210.25	1.8226992
210.375	1.8306426
210.5	1.8150383
210.625	1.7712101
210.75	1.696619
210.875	1.5911359
211.0	1.4570721
211.125	1.2990085
211.25	1.1233115
211.375	0.93756115
211.5	0.74989265
211.625	0.5683063
211.75	0.40007174
211.875	0.25123087
212.0	0.12626497
212.125	0.027881373
212.25	-0.04303743
212.375	-0.087372676
212.5	-0.10762333
212.625	-0.10771226
212.75	-0.0927379
212.875	-0.068727426
213.0	-0.04236299
213.125	-0.020695345
213.25	-0.010831394
213.375	-0.019594975
213.5	-0.053147607
213.625	-0.116595656
213.75	-0.21359456
213.875	-0.34597656
214.0	-0.5134569
214.125	-0.7134348
214.25	-0.94096196
214.375	-1.188862
214.5	-1.4480451
214.625	-1.7079924
214.75	-1.9573733
214.875	-2.184788
215.0	-2.3794868
215.125	-2.5321298
215.25	-2.6353664
215.375	-2.6843295
215.5	-2.6768882
215.625	-2.613709
215.75	-2.498154
215.875	-2.3359005
216.0	-2.1345272
216.125	-1.9029531
216.25	-1.6508881
216.375	-1.3882475
216.5	-1.1246777
216.625	-0.8690966
216.75	-0.6293805
216.875	-0.4121052
217.0	-0.22235595
217.125	-0.0635969
217.25	0.062391136
217.375	0.15556769
217.5	0.21763122
217.625	0.25197068
217.75	0.26355627
217.875	0.2587391
218.0	0.24495332
218.125	0.23032567
218.25	0.22317521
218.375	0.23145625
218.5	0.2621729
218.625	0.3208095
218.75	0.4108545
218.875	0.53347695
219.0	0.6873635
219.125	0.86878407
219.25	1.071889
219.375	1.2891718
219.5	1.5121168
219.625	1.7318836
219.75	1.9400122
219.875	2.129055
220.0	2.292998
220.125	2.427598
220.25	2.530349
220.375	2.6003332
220.5	2.6379435
220.625	2.644324
220.75	2.620995
220.875	2.5693395
221.0	2.490439
221.125	2.384828
221.25	2.2526896
221.375	2.0940695
221.5	1.9093015
221.625	1.6995106
221.75	1.4670519
221.875	1.2158841
222.0	0.9517589
222.125	0.6821249
222.25	0.4158221
222.375	0.16250715
222.5	-0.06808502
222.625	-0.26702958
222.75	-0.42706123
222.875	-0.54334265
223.0	-0.6140366
223.125	-0.64057094
223.25	-0.62762356
223.375	-0.5827645
223.5	-0.5158093
223.625	-0.4379796
223.75	-0.36094096
223.875	-0.2958188
224.0	-0.2523263
224.125	-0.23808916
224.25	-0.2581851
224.375	-0.31498337
224.5	-0.4082546
224.625	-0.5354931
224.75	-0.6924001
224.875	-0.8734863
225.0	-1.072625
225.125	-1.2835871
225.25	-1.500418
225.375	-1.7176864
225.5	-1.9305892
225.625	-2.1348894
225.75	-2.3268228
225.875	-2.5029252
226.0	-2.6598618
226.125	-2.7943819
226.25	-2.9032671
226.375	-2.9834363
226.5	-3.0320773
226.625	-3.0469108
226.75	-3.026383
226.875	-2.9698472
227.0	-2.8777902
227.125	-2.75179
227.25	-2.5944908
227.375	-2.4094205
227.5	-2.2007484
227.625	-1.973003
227.75	-1.7307
227.875	-1.4780914
228.0	-1.218925
228.125	-0.95628023
228.25	-0.6925468
228.375	-0.42943734
228.5	-0.16812475
228.625	0.09058685
228.75	0.3460753
228.875	0.59770894
229.0	0.84469616
229.125	1.0859858
229.25	1.3202323
229.375	1.5457964
229.5	1.7608066
229.625	1.9632215
229.75	2.1509924
229.875	2.3220851
230.0	2.4745862
230.125	2.60678
230.25	2.7171826
230.375	2.804613
230.5	2.86815
230.625	2.9073086
230.75	2.922001
230.875	2.9125984
231.0	2.88011
231.125	2.8261075
231.25	2.7528775
231.375	2.6633046
231.5	2.5608723
231.625	2.4495058
231.75	2.3333845
231.875	2.216658
232.0	2.1032567
232.125	1.9964494
232.25	1.8987237
232.375	1.8114395
232.5	1.7347553
232.625	1.6674967
232.75	1.6072206
232.875	1.5503055
233.0	1.4921452
233.125	1.4274092
233.25	1.3503463
233.375	1.2550836
233.5	1.1360102
233.625	0.98805
233.75	0.80703175
233.875	0.58995825
234.0	0.3352944
234.125	0.043207068
234.25	-0.28424028
234.375	-0.6429653
234.5	-1.0268095
234.625	-1.4276842
234.75	-1.8357064
234.875	-2.2396567
235.0	-2.6274874
235.125	-2.9870002
235.25	-3.306657
235.375	-3.576371
235.5	-3.7883337
235.625	-3.937671
235.75	-4.022897
235.875	-4.046118
236.0	-4.012817
236.125	-3.9314191
236.25	-3.8123808
236.375	-3.667171
236.5	-3.506989
236.625	-3.3415518
236.75	-3.1779325
236.875	-3.0197556
237.0	-2.866741
237.125	-2.7147098
237.25	-2.556085
237.375	-2.3808851
237.5	-2.1780088
237.625	-1.9367193
237.75	-1.6482363
237.875	-1.307092
238.0	-0.9121699
238.125	-0.46730188
238.25	0.01873021
238.375	0.532723
238.5	1.0581
238.625	1.5763463
238.75	2.0686593
238.875	2.5175903
239.0	2.9085422
239.125	3.2309196
239.25	3.4787178
239.375	3.6507065
239.5	3.7499793
239.625	3.783114
239.75	3.7589893
239.875	3.6875153
240.0	3.5783427
240.125	3.4398222
240.25	3.278328
240.375	3.0979505
240.5	2.9005902
240.625	2.6865585
240.75	2.4552226
240.875	2.2059698
241.0	1.938992
241.125	1.6558965
241.25	1.3600909
241.375	1.0567319
241.5	0.75233585
241.625	0.4541194
241.75	0.16909255
241.875	-0.09680859
242.0	-0.339553
242.125	-0.55756307
242.25	-0.7519213
242.375	-0.926187
242.5	-1.0858184
242.625	-1.2373085
242.75	-1.3870962
242.875	-1.5404688
243.0	-1.7005628
243.125	-1.8677047
243.25	-2.0389822
243.375	-2.2084444
243.5	-2.3675387
243.625	-2.5061126
243.75	-2.6134207
243.875	-2.6794333
244.0	-2.6959317
244.125	-2.657437
244.25	-2.561839
244.375	-2.4104939
244.5	-2.2080324
244.625	-1.9616897
244.75	-1.6805004
244.875	-1.3742343
245.0	-1.0524108
245.125	-0.72346747
245.25	-0.39417353
245.375	-0.069379
245.5	0.24790893
245.625	0.5561381
245.75	0.8546327
245.875	1.1428913
246.0	1.4199605
246.125	1.6838944
246.25	1.9315083
246.375	2.158363
246.5	2.3591044
246.625	2.5279272
246.75	2.659318
246.875	2.7487168
247.0	2.7931278
247.125	2.7916443
247.25	2.7455614
247.375	2.6582737
247.5	2.5348992
247.625	2.3816097
247.75	2.2049403
247.875	2.010925
248.0	1.8044919
248.125	1.5889742
248.25	1.3658837
248.375	1.1351047
248.5	0.89524484
248.625	0.6443325
248.75	0.3805894
248.875	0.103236124
249.0	-0.1868077
249.125	-0.48647198
249.25	-0.7903706
249.375	-1.090994
249.5	-1.3792602
249.625	-1.6453404
249.75	-1.879637
249.875	-2.073903
250.0	-2.2222154
250.125	-2.3217616
250.25	-2.373341
250.375	-2.3813899
250.5	-2.3537242
250.625	-2.300791
250.75	-2.2346299
250.875	-2.1677122
251.0	-2.111595
251.125	-2.07571
251.25	-2.0663922
251.375	-2.0861263
251.5	-2.133288
251.625	-2.2022412
251.75	-2.2838442
251.875	-2.366311
252.0	-2.4363296
252.125	-2.480282
252.25	-2.48556
252.375	-2.4416194
252.5	-2.3410378
252.625	-2.1800392
252.75	-1.9588401
252.875	-1.6815679
253.0	-1.3558115
253.125	-0.9919579
253.25	-0.6022632
253.375	-0.19982237
253.5	0.20247021
253.625	0.59289217
253.75	0.9616825
253.875	1.3016361
254.0	1.6083735
254.125	1.8803946
254.25	2.1188223
254.375	2.326908
254.5	2.5094383
254.625	2.671911
254.75	2.8198946
254.875	2.9582126
255.0	3.0904586
255.125	3.218565
255.25	3.3425994
255.375	3.4607933
255.5	3.569753
255.625	3.6648483
255.75	3.740626
255.875	3.7914155
256.0	3.8117657
256.125	3.7969415
256.25	3.7432532
256.375	3.6482937
256.5	3.5109875
256.625	3.3316114
256.75	3.1115909
256.875	2.8533955
257.0	2.5602703
257.125	2.23607
257.25	1.8850659
257.375	1.5118524
257.5	1.1212369
257.625	0.71825534
257.75	0.30807322
257.875	-0.104022995
258.0	-0.5127108
258.125	-0.91277903
258.25	-1.299303
258.375	-1.6678606
258.5	-2.014784
258.625	-2.3373237
258.75	-2.6338248
258.875	-2.90374
259.0	-3.1475146
259.125	-3.3663986
259.25	-3.5620503
259.375	-3.7361472
259.5	-3.889869
259.625	-4.023485
259.75	-4.136045
259.875	-4.225122
260.0	-4.2869644
260.125	-4.3166437
260.25	-4.308538
260.375	-4.2570543
260.5	-4.1572404
260.625	-4.0055823
260.75	-3.8005626
260.875	-3.5432334
261.0	-3.2373798
261.125	-2.8894126
261.25	-2.5080855
261.375	-2.1038744
261.5	-1.6882024
261.625	-1.2725245
261.75	-0.8675556
261.875	-0.48248568
262.0	-0.12445119
262.125	0.20174894
262.25	0.49368298
262.375	0.7510686
262.5	0.97537625
262.625	1.1693203
262.75	1.3363378
262.875	1.4801306
263.0	1.6043429
263.125	1.7124097
263.25	1.807547
263.375	1.8929124
263.5	1.9717699
263.625	2.0476823
263.75	2.1246142
263.875	2.206789
264.0	2.2984543
264.125	2.4033732
264.25	2.5241537
264.375	2.66162
264.5	2.8140912
264.625	2.9769473
264.75	3.1424193
264.875	3.2998366
265.0	3.4361382
265.125	3.5369983
265.25	3.5880775
265.375	3.5765357
265.5	3.492589
265.625	3.3307948
265.75	3.091036
265.875	2.7789614
266.0	2.4058018
266.125	1.9876142
266.25	1.5438894
266.375	1.0958413
266.5	0.6643435
266.625	0.26802263
266.75	-0.07851543
266.875	-0.3659402
267.0	-0.5908475
267.125	-0.75573593
267.25	-0.86829305
267.375	-0.9401099
267.5	-0.9849867
267.625	-1.0170934
267.75	-1.0491468
267.875	-1.090934
268.0	-1.1483227
268.125	-1.2228351
268.25	-1.3119279
268.375	-1.4097873
268.5	-1.508594
268.625	-1.6000262
268.75	-1.6767832
268.875	-1.7339073
269.0	-1.7696652
269.125	-1.7859975
269.25	-1.7882543
269.375	-1.7844815
269.5	-1.7842667
269.625	-1.797289
269.75	-1.8317912
269.875	-1.8933074
270.0	-1.9835986
270.125	-2.1002016
270.25	-2.2364428
270.375	-2.3819683
270.5	-2.5238402
270.625	-2.6478403
270.75	-2.7399037
270.875	-2.7875955
271.0	-2.7812448
271.125	-2.7147646
271.25	-2.58603
271.375	-2.3968263
271.5	-2.1523106
271.625	-1.8603003
271.75	-1.5302777
271.875	-1.1724519
272.0	-0.7968729
272.125	-0.41280589
272.25	-0.028319795
272.375	0.3498106
272.5	0.71599364
272.625	1.0655416
272.75	1.3943453
272.875	1.6985513
273.0	1.9743879
273.125	2.2181025
273.25	2.4261644
273.375	2.5954723
273.5	2.7237678
273.625	2.8100073
273.75	2.8546412
273.875	2.8597283
274.0	2.8289223
274.125	2.7671037
274.25	2.6800177
274.375	2.5735896
274.5	2.4533997
274.625	2.3240051
274.75	2.1886892
274.875	2.049194
275.0	1.9058142
275.125	1.7577624
275.25	1.6036566
275.375	1.4421772
275.5	1.2726809
275.625	1.0957046
275.75	0.9132842
275.875	0.72898227
276.0	0.54763085
276.125	0.37481973
276.25	0.2161949
276.375	0.076686196
276.5	-0.04022176
276.625	-0.13302946
276.75	-0.20251432
276.875	-0.2516754
277.0	-0.2853442
277.125	-0.30952394
277.25	-0.33051392
277.375	-0.35400113
277.5	-0.38421664
277.625	-0.4233246
277.75	-0.47113335
277.875	-0.5251908
278.0	-0.58125865
278.125	-0.63408583
278.25	-0.6784148
278.375	-0.7099859
278.5	-0.72644913
278.625	-0.72801346
278.75	-0.7176754
278.875	-0.7010399
279.0	-0.68568707
279.125	-0.680185
279.25	-0.69291776
279.375	-0.7308095
279.5	-0.79823273
279.625	-0.8962415
279.75	-1.0221946
279.875	-1.1699361
280.0	-1.3304359
280.125	-1.4928623
280.25	-1.6459147
280.375	-1.779208
280.5	-1.8845574
280.625	-1.9568849
280.75	-1.9947374
280.875	-2.0001805
281.0	-1.9782132
281.125	-1.9356819
281.25	-1.880023
281.375	-1.8176968
281.5	-1.7530468
281.625	-1.6872382
281.75	-1.6179036
281.875	-1.5392445
282.0	-1.442804
282.125	-1.3186959
282.25	-1.1571966
282.375	-0.9504539
282.5	-0.6940164
282.625	-0.38803905
282.75	-0.037923243
282.875	0.34573168
283.0	0.7478661
283.125	1.1502874
283.25	1.5334853
283.375	1.8786688
283.5	2.16975
283.625	2.394999
283.75	2.5482852
283.875	2.6295006
284.0	2.644359
284.125	2.603399
284.25	2.5204968
284.375	2.410954
284.5	2.289491
284.625	2.1684408
284.75	2.0561996
284.875	1.9564444
285.0	1.8678814
285.125	1.7847686
285.25	1.698026
285.375	1.5967947
285.5	1.4702057
285.625	1.3091905
285.75	1.1079609
285.875	0.8651129
286.0	0.58411264
286.125	0.27316877
286.25	-0.05548374
286.375	-0.38679376
286.5	-0.7044033
286.625	-0.99229467
286.75	-1.2363198
286.875	-1.4254776
287.0	-1.5527923
287.125	-1.6156809
287.25	-1.6158587
287.375	-1.5588055
287.5	-1.4529089
287.625	-1.3084052
287.75	-1.1363285
287.875	-0.94746983
288.0	-0.7516242
288.125	-0.5570634
288.25	-0.3702705
288.375	-0.1959717
288.5	-0.037328094
288.625	0.10374243
288.75	0.22623862
288.875	0.32976872
289.0	0.4143776
289.125	0.48046333
289.25	0.52883023
289.375	0.5607978
289.5	0.5783342
289.625	0.5841397
289.75	0.5816518
289.875	0.5748797
290.0	0.5681406
290.125	0.56564873
290.25	0.5710247
290.375	0.586832
290.5	0.61411685
290.625	0.6521325
290.75	0.6982323
290.875	0.74797356
291.0	0.79543644
291.125	0.83372104
291.25	0.8555886
291.375	0.8541127
291.5	0.8233224
291.625	0.7587286
291.75	0.65767705
291.875	0.5195106
292.0	0.34550026
292.125	0.1386501
292.25	-0.096669696
292.375	-0.35515139
292.5	-0.6309344
292.625	-0.91799474
292.75	-1.2103747
292.875	-1.502316
293.0	-1.788283
293.125	-2.062916
293.25	-2.3209426
293.375	-2.5570467
293.5	-2.7659154
293.625	-2.9423118
293.75	-3.0812566
293.875	-3.17832
294.0	-3.2300818
294.125	-3.234338
294.25	-3.1905766
294.375	-3.1000762
294.5	-2.965925
294.625	-2.7928653
294.75	-2.5868945
294.875	-2.3546648
295.0	-2.102874
295.125	-1.8375185
295.25	-1.5633076
295.375	-1.2831745
295.5	-0.9980502
295.625	-0.70692486
295.75	-0.40716046
295.875	-0.095092244
296.0	0.23320399
296.125	0.5810433
296.25	0.95028144
296.375	1.3406132
296.5	1.7490816
296.625	2.169877
296.75	2.5944974
296.875	3.0122428
297.0	3.4109237
297.125	3.777767
297.25	4.100495
297.375	4.3682203
297.5	4.572339
297.625	4.7070737
297.75	4.7698264
297.875	4.7611246
298.0	4.684393
298.125	4.545357
298.25	4.3514833
298.375	4.111084
298.5	3.8327093
298.625	3.5245023
298.75	3.1937687
298.875	2.8467011
299.0	2.488403
299.125	2.1229227
299.25	1.7535688
299.375	1.383145
299.5	1.0142802
299.625	0.6496355
299.75	0.29205778
299.875	-0.055434067
300.0	-0.3897284
300.125	-0.7078134
300.25	-1.0070093
300.375	-1.2851986
300.5	-1.5410196
300.625	-1.7739645
300.75	-1.9843822
300.875	-2.1733606
301.0	-2.3425276
301.125	-2.4937484
301.25	-2.6288464
301.375	-2.7493165
301.5	-2.8560865
301.625	-2.9493573
301.75	-3.0286071
301.875	-3.0926893
302.0	-3.1399288
302.125	-3.1684701
302.25	-3.1764884
302.375	-3.1624808
302.5	-3.125463
302.625	-3.0651956
302.75	-2.9821346
302.875	-2.877547
303.0	-2.7532597
303.125	-2.6116452
303.25	-2.4552631
303.375	-2.2868629
303.5	-2.1090522
303.625	-1.9243131
303.75	-1.7348394
303.875	-1.5425979
304.0	-1.34936
304.125	-1.156728
304.25	-0.96622163
304.375	-0.779306
304.5	-0.59738916
304.625	-0.4217952
304.75	-0.2536677
304.875	-0.0938679
305.0	0.057142887
305.125	0.19941351
305.25	0.3335698
305.375	0.4608183
305.5	0.58289057
305.625	0.70190173
305.75	0.82015157
305.875	0.9398948
306.0	1.0630636
306.125	1.1910477
306.25	1.3244784
306.375	1.463123
306.5	1.6058263
306.625	1.7505965
306.75	1.8947266
306.875	2.0350063
307.0	2.1679935
307.125	2.290249
307.25	2.398563
307.375	2.490207
307.5	2.5629702
307.625	2.6152472
307.75	2.6459727
307.875	2.6546147
308.0	2.641005
308.125	2.6052363
308.25	2.547617
308.375	2.468658
308.5	2.369029
308.625	2.2497418
308.75	2.112225
308.875	1.9584941
309.0	1.7912569
309.125	1.6140125
309.25	1.4309955
309.375	1.2470349
309.5	1.0673126
309.625	0.8969426
309.75	0.74055386
309.875	0.6017631
310.0	0.48273072
310.125	0.38375768
310.25	0.30307782
310.375	0.23682238
310.5	0.17922616
310.625	0.123049125
310.75	0.06021042
310.875	-0.017439768
311.0	-0.11727986
311.125	-0.24511175
311.25	-0.4044624
311.375	-0.5961157
311.5	-0.81789064
311.625	-1.0647554
311.75	-1.3292208
311.875	-1.6020333
312.0	-1.8730166
312.125	-2.1320589
312.25	-2.3700087
312.375	-2.5795476
312.5	-2.755621
312.625	-2.895834
312.75	-3.000262
312.875	-3.071131
313.0	-3.1121104
313.125	-3.1274729
313.25	-3.121269
313.375	-3.0964797
313.5	-3.0544624
313.625	-2.994621
313.75	-2.914514
313.875	-2.8102093
314.0	-2.6770337
314.125	-2.5105085
314.25	-2.307332
314.375	-2.0663648
314.5	-1.7893349
314.625	-1.4812907
314.75	-1.1505232
314.875	-0.8081591
315.0	-0.46725267
315.125	-0.14160293
315.25	0.15565243
315.375	0.4134427
315.5	0.6240151
315.625	0.78386873
315.75	0.8942238
315.875	0.9609736
316.0	0.9940989
316.125	1.0066061
316.25	1.0131111
316.375	1.028225
316.5	1.0649647
316.625	1.1333404
316.75	1.2393111
316.875	1.3841988
317.0	1.564675
317.125	1.773273
317.25	1.9992871
317.375	2.2300658
317.5	2.4523935
317.625	2.6538959
317.75	2.8241384
317.875	2.955503
318.0	3.0435388
318.125	3.0869324
318.25	3.0870764
318.375	3.0472958
318.5	2.971902
318.625	2.8652995
318.75	2.7311814
318.875	2.5719533
319.0	2.3885517
319.125	2.1805868
319.25	1.9468118
319.375	1.6858283
319.5	1.3969067
319.625	1.0807984
319.75	0.740391
319.875	0.3810673
320.0	0.010769446
320.125	-0.36033773
320.25	-0.72050095
320.375	-1.0572834
320.5	-1.3585992
320.625	-1.6137804
320.75	-1.814458
320.875	-1.955312
321.0	-2.0344255
321.125	-2.0533392
321.25	-2.0168126
321.375	-1.9322253
321.5	-1.8088775
321.625	-1.6571628
321.75	-1.4877639
321.875	-1.3109261
